room_type,accommodates,neighbourhood_cleansed,bedrooms,beds,price
Entire home/apt,5.0,Barra da Tijuca,2.0,4.0,721.0
Private room,1.0,Barra da Tijuca,1.0,1.0,176.0
Entire home/apt,4.0,Ipanema,2.0,3.0,1386.0
Entire home/apt,5.0,Barra da Tijuca,2.0,3.0,700.0
Entire home/apt,4.0,Barra da Tijuca,1.0,1.0,521.0
Entire home/apt,5.0,Santa Cruz,2.0,4.0,101.0
Entire home/apt,6.0,Barra da Tijuca,3.0,3.0,581.0
Entire home/apt,4.0,Jacarepaguá,2.0,2.0,250.0
Entire home/apt,5.0,Copacabana,2.0,2.0,644.0
Entire home/apt,4.0,Ipanema,2.0,2.0,171.0
Entire home/apt,10.0,Copacabana,3.0,3.0,1429.0
Entire home/apt,4.0,Jacarepaguá,3.0,2.0,220.0
Private room,3.0,Copacabana,1.0,2.0,71.0
Shared room,4.0,Vidigal,1.0,2.0,137.0
Entire home/apt,4.0,Copacabana,2.0,3.0,336.0
Private room,2.0,Leme,1.0,1.0,90.0
Entire home/apt,4.0,Barra da Tijuca,1.0,3.0,300.0
Private room,2.0,Recreio dos Bandeirantes,1.0,1.0,100.0
Entire home/apt,6.0,Leblon,3.0,3.0,1157.0
Entire home/apt,2.0,Copacabana,1.0,1.0,217.0
Entire home/apt,4.0,Laranjeiras,2.0,2.0,1135.0
Entire home/apt,2.0,Leme,1.0,1.0,329.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,1000.0
Private room,2.0,Leme,1.0,1.0,100.0
Private room,3.0,Rio Comprido,1.0,2.0,500.0
Entire home/apt,5.0,Copacabana,2.0,4.0,800.0
Entire home/apt,5.0,Jacarepaguá,2.0,3.0,800.0
Entire home/apt,3.0,Vidigal,2.0,1.0,5000.0
Entire home/apt,6.0,Copacabana,1.0,4.0,640.0
Entire home/apt,3.0,Tijuca,1.0,2.0,207.0
Private room,2.0,Copacabana,1.0,1.0,200.0
Entire home/apt,5.0,Copacabana,1.0,2.0,642.0
Entire home/apt,4.0,Copacabana,1.0,2.0,474.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,3.0,1135.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,370.0
Entire home/apt,2.0,Copacabana,1.0,1.0,263.0
Entire home/apt,5.0,Jacarepaguá,3.0,4.0,851.0
Entire home/apt,3.0,Copacabana,1.0,2.0,410.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,950.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,814.0
Entire home/apt,9.0,Copacabana,3.0,7.0,1107.0
Entire home/apt,5.0,Leblon,2.0,3.0,704.0
Entire home/apt,10.0,Urca,3.0,4.0,1808.0
Entire home/apt,3.0,Copacabana,1.0,1.0,212.0
Entire home/apt,4.0,Copacabana,1.0,2.0,437.0
Entire home/apt,4.0,Leblon,2.0,4.0,1200.0
Entire home/apt,4.0,Ipanema,1.0,2.0,950.0
Entire home/apt,4.0,Copacabana,1.0,3.0,1435.0
Entire home/apt,2.0,Centro,1.0,1.0,300.0
Entire home/apt,4.0,Gávea,3.0,4.0,1135.0
Private room,2.0,Santa Teresa,1.0,1.0,365.0
Entire home/apt,10.0,Ipanema,2.0,4.0,1929.0
Entire home/apt,5.0,Humaitá,1.0,2.0,736.0
Entire home/apt,2.0,Copacabana,1.0,1.0,480.0
Entire home/apt,5.0,Laranjeiras,2.0,2.0,160.0
Entire home/apt,6.0,Barra da Tijuca,2.0,4.0,693.0
Entire home/apt,4.0,Leblon,1.0,2.0,397.0
Entire home/apt,4.0,Ipanema,1.0,3.0,434.0
Entire home/apt,2.0,Barra da Tijuca,2.0,2.0,364.0
Private room,2.0,Copacabana,1.0,2.0,400.0
Entire home/apt,5.0,Ipanema,3.0,5.0,1305.0
Entire home/apt,4.0,Copacabana,2.0,2.0,809.0
Entire home/apt,8.0,Leblon,3.0,3.0,1629.0
Entire home/apt,4.0,Ipanema,1.0,1.0,450.0
Entire home/apt,4.0,Leblon,1.0,2.0,319.0
Entire home/apt,4.0,Jacarepaguá,2.0,3.0,514.0
Entire home/apt,6.0,São Cristóvão,2.0,3.0,150.0
Entire home/apt,2.0,Santa Teresa,1.0,1.0,358.0
Entire home/apt,4.0,Centro,1.0,1.0,123.0
Entire home/apt,7.0,Copacabana,3.0,5.0,679.0
Entire home/apt,10.0,Centro,4.0,6.0,1337.0
Private room,2.0,Copacabana,1.0,2.0,130.0
Private room,2.0,Copacabana,1.0,1.0,136.0
Entire home/apt,4.0,Copacabana,1.0,1.0,650.0
Entire home/apt,4.0,Botafogo,2.0,3.0,750.0
Entire home/apt,2.0,Copacabana,1.0,1.0,200.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,2.0,273.0
Entire home/apt,4.0,Leblon,1.0,2.0,457.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,257.0
Entire home/apt,3.0,Ipanema,1.0,1.0,1610.0
Entire home/apt,4.0,Ipanema,2.0,2.0,671.0
Entire home/apt,6.0,Recreio dos Bandeirantes,3.0,5.0,671.0
Private room,2.0,Copacabana,1.0,1.0,258.0
Entire home/apt,7.0,Copacabana,4.0,6.0,1539.0
Entire home/apt,4.0,Copacabana,1.0,2.0,300.0
Entire home/apt,4.0,Copacabana,1.0,2.0,557.0
Entire home/apt,2.0,Camorim,2.0,2.0,130.0
Entire home/apt,4.0,Botafogo,2.0,2.0,1050.0
Private room,2.0,Vila Isabel,1.0,1.0,55.0
Entire home/apt,2.0,Copacabana,1.0,1.0,245.0
Entire home/apt,2.0,Botafogo,1.0,1.0,320.0
Entire home/apt,5.0,Recreio dos Bandeirantes,3.0,4.0,329.0
Entire home/apt,3.0,Copacabana,2.0,2.0,714.0
Entire home/apt,6.0,Barra da Tijuca,2.0,4.0,1081.0
Hotel room,3.0,Botafogo,1.0,2.0,560.0
Entire home/apt,5.0,Barra da Tijuca,2.0,3.0,288.0
Entire home/apt,5.0,Botafogo,2.0,2.0,295.0
Entire home/apt,2.0,Santa Teresa,1.0,1.0,114.0
Entire home/apt,10.0,Copacabana,4.0,5.0,911.0
Entire home/apt,9.0,Ipanema,4.0,9.0,2062.0
Entire home/apt,4.0,Copacabana,1.0,2.0,420.0
Private room,2.0,Barra de Guaratiba,1.0,1.0,231.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,1029.0
Entire home/apt,8.0,Copacabana,3.0,5.0,1500.0
Private room,2.0,Botafogo,1.0,1.0,204.0
Private room,3.0,Copacabana,1.0,2.0,317.0
Entire home/apt,3.0,Barra da Tijuca,2.0,1.0,774.0
Private room,2.0,Copacabana,1.0,1.0,278.0
Entire home/apt,6.0,Copacabana,2.0,4.0,514.0
Entire home/apt,2.0,Camorim,1.0,1.0,227.0
Entire home/apt,4.0,Copacabana,1.0,2.0,574.0
Entire home/apt,4.0,Copacabana,1.0,2.0,857.0
Entire home/apt,4.0,Copacabana,1.0,3.0,400.0
Entire home/apt,8.0,Copacabana,3.0,3.0,914.0
Entire home/apt,5.0,Maracanã,2.0,4.0,163.0
Private room,2.0,Copacabana,1.0,1.0,94.0
Entire home/apt,4.0,Leblon,1.0,3.0,400.0
Entire home/apt,4.0,Flamengo,2.0,2.0,999.0
Entire home/apt,3.0,Copacabana,1.0,1.0,794.0
Private room,2.0,Tijuca,1.0,1.0,65.0
Private room,3.0,Copacabana,1.0,2.0,343.0
Private room,1.0,Copacabana,1.0,1.0,124.0
Entire home/apt,5.0,Laranjeiras,2.0,2.0,929.0
Private room,2.0,Recreio dos Bandeirantes,1.0,1.0,150.0
Entire home/apt,3.0,Santa Teresa,1.0,3.0,84.0
Entire home/apt,2.0,Barra da Tijuca,2.0,1.0,200.0
Entire home/apt,4.0,Leblon,2.0,2.0,1100.0
Entire home/apt,4.0,Copacabana,1.0,4.0,300.0
Entire home/apt,4.0,Leblon,2.0,2.0,2000.0
Entire home/apt,4.0,Copacabana,1.0,6.0,1063.0
Entire home/apt,4.0,Ipanema,2.0,4.0,450.0
Entire home/apt,2.0,Copacabana,1.0,1.0,776.0
Entire home/apt,2.0,Copacabana,1.0,1.0,130.0
Entire home/apt,4.0,Ipanema,2.0,3.0,4000.0
Entire home/apt,5.0,Barra da Tijuca,2.0,2.0,457.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,500.0
Entire home/apt,5.0,Jacarepaguá,1.0,2.0,800.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,607.0
Entire home/apt,4.0,Copacabana,1.0,2.0,130.0
Entire home/apt,2.0,Vidigal,1.0,2.0,221.0
Private room,2.0,Recreio dos Bandeirantes,1.0,1.0,206.0
Entire home/apt,5.0,Barra da Tijuca,2.0,4.0,650.0
Entire home/apt,2.0,Copacabana,1.0,1.0,675.0
Entire home/apt,5.0,Recreio dos Bandeirantes,2.0,3.0,247.0
Entire home/apt,5.0,Copacabana,1.0,1.0,1300.0
Entire home/apt,4.0,Jacarepaguá,2.0,5.0,239.0
Entire home/apt,3.0,Jacarepaguá,1.0,1.0,242.0
Entire home/apt,8.0,Copacabana,3.0,6.0,1233.0
Entire home/apt,6.0,Ipanema,3.0,3.0,1703.0
Shared room,6.0,Recreio dos Bandeirantes,1.0,2.0,800.0
Entire home/apt,2.0,Ipanema,1.0,1.0,486.0
Entire home/apt,10.0,Itanhangá,5.0,5.0,3500.0
Entire home/apt,4.0,Jacarepaguá,2.0,3.0,586.0
Entire home/apt,4.0,Ipanema,2.0,2.0,5000.0
Entire home/apt,4.0,Copacabana,1.0,2.0,434.0
Entire home/apt,6.0,Estácio,3.0,4.0,357.0
Entire home/apt,4.0,Barra da Tijuca,1.0,3.0,349.0
Entire home/apt,4.0,Ipanema,1.0,1.0,414.0
Entire home/apt,6.0,Botafogo,3.0,3.0,814.0
Private room,2.0,Ipanema,1.0,1.0,498.0
Private room,3.0,Copacabana,1.0,2.0,128.0
Private room,2.0,Copacabana,1.0,1.0,164.0
Entire home/apt,2.0,Centro,1.0,1.0,93.0
Entire home/apt,4.0,Laranjeiras,2.0,3.0,326.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,626.0
Shared room,3.0,Centro,1.0,3.0,165.0
Entire home/apt,3.0,Ipanema,2.0,2.0,233.0
Entire home/apt,3.0,Inhaúma,1.0,1.0,117.0
Entire home/apt,4.0,Leme,1.0,2.0,550.0
Entire home/apt,9.0,Barra da Tijuca,2.0,3.0,360.0
Entire home/apt,4.0,Copacabana,1.0,3.0,412.0
Entire home/apt,2.0,Vargem Pequena,1.0,1.0,80.0
Entire home/apt,4.0,Copacabana,1.0,2.0,434.0
Entire home/apt,3.0,Botafogo,2.0,2.0,450.0
Entire home/apt,5.0,Jacarepaguá,2.0,3.0,399.0
Entire home/apt,4.0,Laranjeiras,2.0,3.0,921.0
Entire home/apt,3.0,Copacabana,2.0,2.0,296.0
Private room,2.0,São Conrado,1.0,1.0,300.0
Entire home/apt,5.0,Copacabana,3.0,5.0,999.0
Private room,2.0,Ipanema,1.0,1.0,250.0
Entire home/apt,5.0,Estácio,2.0,3.0,550.0
Private room,3.0,Joá,1.0,2.0,135.0
Private room,2.0,Ipanema,1.0,1.0,282.0
Entire home/apt,2.0,Recreio dos Bandeirantes,1.0,1.0,571.0
Entire home/apt,6.0,Glória,3.0,4.0,700.0
Entire home/apt,8.0,Barra da Tijuca,2.0,2.0,978.0
Entire home/apt,5.0,Barra da Tijuca,2.0,3.0,390.0
Private room,3.0,Itanhangá,1.0,1.0,264.0
Entire home/apt,2.0,Botafogo,1.0,2.0,212.0
Entire home/apt,2.0,Leme,1.0,1.0,457.0
Entire home/apt,3.0,Copacabana,1.0,1.0,314.0
Entire home/apt,6.0,Ipanema,2.0,4.0,1357.0
Private room,2.0,Botafogo,1.0,1.0,125.0
Entire home/apt,6.0,Flamengo,2.0,2.0,460.0
Entire home/apt,8.0,Copacabana,2.0,4.0,828.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,331.0
Entire home/apt,5.0,Copacabana,1.0,4.0,220.0
Entire home/apt,6.0,Copacabana,1.0,1.0,676.0
Entire home/apt,4.0,Ipanema,2.0,2.0,781.0
Entire home/apt,8.0,Itanhangá,4.0,4.0,2500.0
Entire home/apt,4.0,Copacabana,1.0,3.0,551.0
Entire home/apt,4.0,Copacabana,2.0,3.0,383.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,3.0,1799.0
Entire home/apt,3.0,Barra da Tijuca,1.0,4.0,471.0
Entire home/apt,3.0,Leblon,2.0,2.0,800.0
Entire home/apt,3.0,Botafogo,1.0,1.0,314.0
Entire home/apt,2.0,Barra da Tijuca,1.0,2.0,438.0
Entire home/apt,6.0,Recreio dos Bandeirantes,2.0,3.0,850.0
Entire home/apt,9.0,Copacabana,4.0,5.0,870.0
Entire home/apt,4.0,Flamengo,2.0,4.0,500.0
Entire home/apt,5.0,Jacarepaguá,2.0,3.0,300.0
Entire home/apt,8.0,Copacabana,2.0,3.0,956.0
Private room,4.0,Urca,2.0,2.0,282.0
Entire home/apt,4.0,Urca,2.0,3.0,436.0
Private room,2.0,Camorim,1.0,1.0,624.0
Entire home/apt,8.0,Copacabana,3.0,1.0,993.0
Entire home/apt,3.0,Barra da Tijuca,2.0,3.0,500.0
Private room,1.0,Barra da Tijuca,1.0,1.0,171.0
Private room,2.0,Santa Teresa,1.0,1.0,159.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,650.0
Entire home/apt,4.0,Ipanema,1.0,3.0,1021.0
Entire home/apt,9.0,Leblon,3.0,6.0,3203.0
Entire home/apt,2.0,Santa Teresa,1.0,2.0,87.0
Entire home/apt,3.0,Catete,1.0,1.0,329.0
Private room,3.0,Vila da Penha,1.0,3.0,139.0
Entire home/apt,8.0,São Conrado,4.0,4.0,3029.0
Entire home/apt,10.0,Recreio dos Bandeirantes,5.0,6.0,3000.0
Entire home/apt,7.0,Copacabana,3.0,5.0,850.0
Entire home/apt,4.0,Catete,1.0,2.0,369.0
Entire home/apt,4.0,Jacarepaguá,2.0,3.0,481.0
Private room,1.0,Jardim Botânico,1.0,1.0,64.0
Private room,2.0,Maracanã,1.0,2.0,114.0
Entire home/apt,7.0,Copacabana,3.0,7.0,679.0
Entire home/apt,4.0,Ipanema,1.0,2.0,490.0
Entire home/apt,3.0,Senador Camará,1.0,1.0,82.0
Entire home/apt,3.0,Botafogo,1.0,2.0,220.0
Entire home/apt,5.0,Copacabana,1.0,3.0,800.0
Entire home/apt,5.0,Leblon,2.0,3.0,607.0
Entire home/apt,4.0,Ipanema,1.0,1.0,657.0
Private room,2.0,Tijuca,1.0,1.0,86.0
Entire home/apt,4.0,Jacarepaguá,2.0,2.0,286.0
Private room,2.0,Leme,1.0,2.0,374.0
Private room,1.0,Leblon,1.0,1.0,300.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,2.0,350.0
Entire home/apt,3.0,Copacabana,1.0,1.0,476.0
Private room,2.0,Gávea,1.0,1.0,284.0
Shared room,8.0,Botafogo,1.0,4.0,96.0
Entire home/apt,4.0,Copacabana,1.0,2.0,857.0
Entire home/apt,2.0,Camorim,1.0,1.0,134.0
Private room,2.0,Barra da Tijuca,1.0,1.0,136.0
Entire home/apt,4.0,Ipanema,1.0,1.0,814.0
Entire home/apt,2.0,Itanhangá,1.0,2.0,240.0
Entire home/apt,6.0,Ipanema,3.0,5.0,641.0
Entire home/apt,5.0,Recreio dos Bandeirantes,2.0,4.0,331.0
Entire home/apt,4.0,Copacabana,1.0,2.0,350.0
Entire home/apt,4.0,Copacabana,2.0,3.0,543.0
Entire home/apt,4.0,Paquetá,1.0,4.0,220.0
Entire home/apt,5.0,Catete,3.0,3.0,814.0
Entire home/apt,3.0,Recreio dos Bandeirantes,1.0,3.0,500.0
Entire home/apt,2.0,Santa Teresa,1.0,2.0,96.0
Entire home/apt,4.0,Ipanema,2.0,2.0,1703.0
Private room,2.0,Ipanema,1.0,1.0,129.0
Entire home/apt,4.0,Copacabana,1.0,2.0,500.0
Entire home/apt,6.0,Copacabana,2.0,4.0,786.0
Entire home/apt,4.0,Barra da Tijuca,1.0,3.0,1063.0
Private room,4.0,Centro,1.0,2.0,120.0
Entire home/apt,8.0,Copacabana,3.0,3.0,1135.0
Private room,2.0,Copacabana,1.0,1.0,199.0
Entire home/apt,6.0,Leblon,3.0,3.0,1057.0
Entire home/apt,3.0,Barra da Tijuca,2.0,2.0,350.0
Entire home/apt,4.0,Leblon,1.0,2.0,1378.0
Entire home/apt,5.0,Copacabana,1.0,2.0,250.0
Private room,2.0,Humaitá,1.0,2.0,132.0
Entire home/apt,5.0,Botafogo,2.0,4.0,458.0
Private room,2.0,Praça Seca,1.0,1.0,250.0
Private room,1.0,Senador Camará,1.0,1.0,59.0
Private room,2.0,Copacabana,1.0,1.0,1000.0
Entire home/apt,2.0,Leblon,1.0,1.0,1289.0
Entire home/apt,3.0,Recreio dos Bandeirantes,1.0,2.0,180.0
Entire home/apt,5.0,Copacabana,1.0,2.0,306.0
Entire home/apt,5.0,Copacabana,2.0,4.0,1000.0
Entire home/apt,3.0,Urca,1.0,1.0,202.0
Entire home/apt,5.0,Laranjeiras,2.0,2.0,630.0
Entire home/apt,2.0,Copacabana,1.0,2.0,350.0
Private room,1.0,Urca,1.0,1.0,120.0
Entire home/apt,7.0,Santa Teresa,3.0,2.0,125.0
Entire home/apt,4.0,Leblon,2.0,2.0,580.0
Entire home/apt,4.0,Copacabana,1.0,2.0,284.0
Entire home/apt,6.0,Copacabana,2.0,5.0,600.0
Entire home/apt,4.0,Ipanema,1.0,3.0,469.0
Private room,2.0,Taquara,1.0,1.0,90.0
Entire home/apt,4.0,Copacabana,1.0,1.0,500.0
Entire home/apt,2.0,Lagoa,1.0,1.0,321.0
Entire home/apt,6.0,Copacabana,2.0,3.0,802.0
Private room,2.0,Copacabana,1.0,2.0,120.0
Private room,3.0,Botafogo,1.0,1.0,110.0
Entire home/apt,6.0,Botafogo,2.0,6.0,464.0
Entire home/apt,5.0,Barra da Tijuca,2.0,4.0,300.0
Entire home/apt,3.0,Jardim Botânico,1.0,1.0,493.0
Entire home/apt,6.0,Copacabana,2.0,3.0,754.0
Entire home/apt,4.0,Ipanema,2.0,3.0,1857.0
Private room,2.0,Camorim,2.0,3.0,404.0
Shared room,10.0,Gamboa,1.0,1.0,100.0
Private room,2.0,Santa Teresa,1.0,2.0,357.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,399.0
Private room,2.0,Ipanema,1.0,1.0,893.0
Entire home/apt,4.0,Copacabana,1.0,1.0,600.0
Entire home/apt,2.0,Copacabana,1.0,2.0,403.0
Entire home/apt,6.0,Tijuca,2.0,3.0,260.0
Private room,1.0,Santa Teresa,1.0,1.0,80.0
Entire home/apt,4.0,Copacabana,1.0,2.0,320.0
Private room,1.0,Ipanema,1.0,1.0,200.0
Private room,2.0,Copacabana,1.0,1.0,2037.0
Entire home/apt,2.0,Copacabana,1.0,1.0,663.0
Private room,1.0,Taquara,1.0,1.0,46.0
Entire home/apt,6.0,Copacabana,2.0,3.0,1500.0
Private room,2.0,Copacabana,1.0,1.0,177.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,845.0
Entire home/apt,4.0,Ipanema,1.0,2.0,1046.0
Entire home/apt,8.0,Barra de Guaratiba,2.0,9.0,643.0
Private room,2.0,Ipanema,1.0,1.0,337.0
Private room,2.0,Ipanema,1.0,2.0,251.0
Entire home/apt,6.0,Leblon,3.0,5.0,529.0
Private room,2.0,Barra da Tijuca,1.0,1.0,429.0
Entire home/apt,2.0,Ipanema,1.0,1.0,621.0
Entire home/apt,4.0,Ipanema,2.0,3.0,1000.0
Entire home/apt,8.0,Copacabana,3.0,5.0,1186.0
Entire home/apt,2.0,Copacabana,1.0,1.0,570.0
Entire home/apt,4.0,Copacabana,1.0,2.0,540.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,800.0
Entire home/apt,3.0,Copacabana,1.0,2.0,149.0
Entire home/apt,6.0,Lagoa,3.0,6.0,503.0
Entire home/apt,8.0,Copacabana,3.0,6.0,630.0
Entire home/apt,4.0,Copacabana,2.0,1.0,511.0
Entire home/apt,8.0,Leblon,3.0,6.0,885.0
Private room,2.0,Flamengo,1.0,1.0,320.0
Private room,2.0,São Conrado,1.0,1.0,284.0
Entire home/apt,5.0,Leblon,3.0,4.0,1784.0
Entire home/apt,5.0,Barra da Tijuca,1.0,4.0,443.0
Entire home/apt,4.0,Copacabana,1.0,2.0,726.0
Entire home/apt,4.0,Ipanema,2.0,4.0,999.0
Entire home/apt,4.0,Vila Isabel,2.0,2.0,200.0
Entire home/apt,4.0,Copacabana,2.0,2.0,2249.0
Entire home/apt,4.0,Catete,1.0,2.0,419.0
Entire home/apt,6.0,Copacabana,3.0,4.0,1933.0
Private room,4.0,Curicica,1.0,3.0,485.0
Entire home/apt,8.0,Barra da Tijuca,2.0,4.0,3980.0
Entire home/apt,4.0,Copacabana,1.0,2.0,743.0
Private room,1.0,Barra da Tijuca,1.0,1.0,95.0
Entire home/apt,3.0,Copacabana,1.0,2.0,400.0
Entire home/apt,4.0,Ipanema,2.0,3.0,500.0
Entire home/apt,4.0,Ipanema,2.0,3.0,757.0
Entire home/apt,4.0,Santa Teresa,1.0,2.0,623.0
Entire home/apt,4.0,Ipanema,1.0,2.0,197.0
Entire home/apt,3.0,Barra da Tijuca,1.0,2.0,307.0
Entire home/apt,7.0,Jacarepaguá,3.0,4.0,660.0
Entire home/apt,3.0,Copacabana,1.0,3.0,433.0
Entire home/apt,5.0,Copacabana,3.0,3.0,193.0
Entire home/apt,4.0,Ipanema,2.0,3.0,579.0
Entire home/apt,2.0,Recreio dos Bandeirantes,1.0,1.0,168.0
Entire home/apt,2.0,Botafogo,1.0,1.0,220.0
Entire home/apt,4.0,Copacabana,1.0,1.0,436.0
Entire home/apt,6.0,Copacabana,1.0,2.0,652.0
Private room,2.0,Copacabana,1.0,1.0,286.0
Private room,2.0,Copacabana,1.0,1.0,113.0
Entire home/apt,2.0,Copacabana,1.0,1.0,480.0
Private room,2.0,Copacabana,1.0,1.0,120.0
Entire home/apt,4.0,Copacabana,1.0,2.0,642.0
Entire home/apt,9.0,Copacabana,3.0,6.0,4062.0
Hotel room,4.0,Barra da Tijuca,1.0,1.0,743.0
Entire home/apt,4.0,Ipanema,1.0,1.0,490.0
Entire home/apt,4.0,Barra da Tijuca,1.0,1.0,681.0
Entire home/apt,6.0,Copacabana,2.0,3.0,957.0
Entire home/apt,5.0,Jacarepaguá,2.0,3.0,550.0
Entire home/apt,8.0,Barra da Tijuca,4.0,4.0,1286.0
Private room,2.0,Santa Teresa,1.0,1.0,110.0
Entire home/apt,2.0,Santa Teresa,1.0,1.0,150.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,190.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,457.0
Private room,2.0,Centro,2.0,2.0,57.0
Private room,5.0,Santa Teresa,1.0,3.0,430.0
Private room,1.0,Vidigal,1.0,1.0,285.0
Entire home/apt,4.0,Copacabana,1.0,1.0,457.0
Entire home/apt,5.0,Centro,2.0,3.0,500.0
Entire home/apt,4.0,Copacabana,1.0,2.0,270.0
Private room,1.0,Catete,1.0,1.0,120.0
Private room,2.0,Botafogo,1.0,2.0,173.0
Entire home/apt,4.0,Urca,1.0,2.0,130.0
Entire home/apt,6.0,Ipanema,3.0,4.0,4038.0
Entire home/apt,7.0,Copacabana,3.0,5.0,900.0
Entire home/apt,3.0,Copacabana,1.0,1.0,500.0
Private room,4.0,Santa Teresa,1.0,2.0,440.0
Entire home/apt,5.0,Botafogo,2.0,6.0,360.0
Entire home/apt,8.0,Leblon,3.0,6.0,2500.0
Entire home/apt,4.0,Botafogo,1.0,2.0,487.0
Shared room,5.0,Jacarepaguá,1.0,5.0,120.0
Entire home/apt,3.0,Copacabana,1.0,2.0,420.0
Entire home/apt,4.0,Copacabana,1.0,2.0,271.0
Entire home/apt,2.0,Copacabana,1.0,1.0,206.0
Entire home/apt,10.0,Barra da Tijuca,5.0,9.0,4824.0
Entire home/apt,7.0,Centro,1.0,3.0,286.0
Entire home/apt,2.0,Copacabana,1.0,1.0,600.0
Private room,1.0,Botafogo,1.0,1.0,56.0
Entire home/apt,6.0,Flamengo,3.0,4.0,700.0
Entire home/apt,4.0,Leme,1.0,3.0,240.0
Shared room,2.0,Jacarepaguá,1.0,2.0,160.0
Entire home/apt,6.0,Ipanema,3.0,5.0,880.0
Private room,2.0,Camorim,1.0,2.0,342.0
Entire home/apt,4.0,Copacabana,4.0,3.0,2071.0
Entire home/apt,8.0,Copacabana,3.0,5.0,1970.0
Entire home/apt,5.0,Leblon,2.0,2.0,1000.0
Entire home/apt,10.0,Barra da Tijuca,4.0,7.0,2419.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,361.0
Entire home/apt,5.0,Botafogo,3.0,4.0,656.0
Entire home/apt,4.0,Ipanema,1.0,2.0,1378.0
Entire home/apt,6.0,Ipanema,2.0,2.0,1329.0
Entire home/apt,3.0,Gávea,2.0,2.0,289.0
Private room,1.0,Copacabana,1.0,1.0,357.0
Entire home/apt,3.0,Centro,1.0,3.0,85.0
Entire home/apt,5.0,Barra da Tijuca,1.0,1.0,1950.0
Entire home/apt,3.0,Copacabana,1.0,3.0,183.0
Entire home/apt,6.0,Copacabana,3.0,3.0,1400.0
Private room,2.0,Lagoa,1.0,1.0,100.0
Entire home/apt,5.0,Ipanema,2.0,3.0,326.0
Entire home/apt,2.0,Jardim Guanabara,1.0,1.0,139.0
Private room,1.0,Barra da Tijuca,1.0,1.0,150.0
Entire home/apt,6.0,Ipanema,2.0,3.0,600.0
Private room,2.0,Glória,1.0,1.0,90.0
Private room,3.0,Copacabana,1.0,3.0,137.0
Private room,2.0,Copacabana,1.0,1.0,400.0
Hotel room,6.0,Leblon,2.0,2.0,938.0
Entire home/apt,3.0,Copacabana,1.0,1.0,736.0
Entire home/apt,5.0,Barra da Tijuca,2.0,4.0,300.0
Entire home/apt,5.0,Méier,2.0,3.0,184.0
Private room,2.0,Copacabana,1.0,1.0,140.0
Entire home/apt,4.0,Leblon,2.0,2.0,300.0
Entire home/apt,2.0,Leblon,1.0,1.0,381.0
Entire home/apt,5.0,Botafogo,2.0,2.0,250.0
Entire home/apt,4.0,Ipanema,2.0,3.0,514.0
Entire home/apt,4.0,Copacabana,1.0,2.0,350.0
Entire home/apt,2.0,Leblon,1.0,1.0,230.0
Entire home/apt,3.0,Copacabana,1.0,1.0,429.0
Entire home/apt,2.0,Copacabana,1.0,1.0,600.0
Entire home/apt,5.0,Jacarepaguá,3.0,3.0,500.0
Entire home/apt,3.0,Botafogo,1.0,2.0,393.0
Entire home/apt,4.0,Santa Teresa,1.0,2.0,186.0
Entire home/apt,4.0,Laranjeiras,1.0,2.0,415.0
Entire home/apt,4.0,Ipanema,1.0,3.0,683.0
Entire home/apt,4.0,Vidigal,2.0,2.0,214.0
Entire home/apt,3.0,Botafogo,1.0,3.0,200.0
Entire home/apt,4.0,Copacabana,1.0,2.0,691.0
Entire home/apt,4.0,Copacabana,1.0,2.0,200.0
Shared room,1.0,Jacarepaguá,1.0,1.0,200.0
Entire home/apt,4.0,Recreio dos Bandeirantes,1.0,2.0,500.0
Entire home/apt,2.0,Leblon,1.0,1.0,594.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,450.0
Private room,2.0,Barra da Tijuca,1.0,1.0,187.0
Entire home/apt,6.0,Copacabana,2.0,5.0,277.0
Entire home/apt,4.0,Centro,1.0,3.0,400.0
Entire home/apt,4.0,Ipanema,2.0,3.0,1000.0
Entire home/apt,4.0,Botafogo,2.0,3.0,702.0
Private room,4.0,Tijuca,1.0,1.0,250.0
